discipline_title,year,event_title,event_gender,medal_type,participant_type,country_name,season,max_elevation,min_elevation,elevation_span,climate_zone,avg_celsius,isocode,gdp_new
Fencing,1984,foil individual men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Fencing,1984,foil individual men,Men,BRONZE,Athlete,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,437887689001.543
Fencing,1984,foil team women,Women,GOLD,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Fencing,1984,foil team women,Women,SILVER,GameTeam,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,38067567567.5676
Fencing,1984,foil team women,Women,BRONZE,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Fencing,1984,épée individual men,Men,GOLD,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Fencing,1984,épée individual men,Men,SILVER,Athlete,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Fencing,1984,épée individual men,Men,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Fencing,1984,sabre team men,Men,GOLD,GameTeam,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,437887689001.543
Fencing,1984,sabre team men,Men,SILVER,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Fencing,1984,sabre team men,Men,BRONZE,GameTeam,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,38067567567.5676
Fencing,1984,épée team men,Men,GOLD,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Fencing,1984,épée team men,Men,SILVER,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Fencing,1984,épée team men,Men,BRONZE,GameTeam,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,437887689001.543
Equestrian Eventing,1984,team mixed,Open,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Equestrian Eventing,1984,team mixed,Open,SILVER,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Equestrian Eventing,1984,team mixed,Open,BRONZE,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Equestrian Eventing,1984,individual mixed,Open,GOLD,Athlete,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Equestrian Eventing,1984,individual mixed,Open,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Equestrian Eventing,1984,individual mixed,Open,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Volleyball,1984,volleyball women,Women,GOLD,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,259946510957.143
Volleyball,1984,volleyball women,Women,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Volleyball,1984,volleyball women,Women,BRONZE,GameTeam,Japan,Summer,3776.0,-4.0,3780.0,DFB,15.19,JPN,1345824500836.76
Volleyball,1984,volleyball men,Men,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Volleyball,1984,volleyball men,Men,SILVER,GameTeam,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,425595310393.455
Volleyball,1984,volleyball men,Men,BRONZE,GameTeam,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,437887689001.543
Equestrian Jumping,1984,individual mixed,Open,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Equestrian Jumping,1984,individual mixed,Open,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Equestrian Jumping,1984,individual mixed,Open,BRONZE,Athlete,Switzerland,Summer,4634.0,193.0,4441.0,DFC,9.1,CHE,109455312167.511
Equestrian Jumping,1984,team mixed,Open,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Equestrian Jumping,1984,team mixed,Open,SILVER,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Equestrian Jumping,1984,team mixed,Open,BRONZE,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Canoe Sprint,1984,K1 500m kayak single men,Men,GOLD,Athlete,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Canoe Sprint,1984,K1 500m kayak single men,Men,SILVER,Athlete,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Canoe Sprint,1984,K1 500m kayak single men,Men,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Canoe Sprint,1984,K2 500m kayak double women,Women,GOLD,GameTeam,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Canoe Sprint,1984,K2 500m kayak double women,Women,SILVER,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Canoe Sprint,1984,K2 500m kayak double women,Women,BRONZE,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Canoe Sprint,1984,C2 500m canoe double men,Men,GOLD,GameTeam,Yugoslavia,Summer,2864.0,0.0,2864.0,CFB,12.733333333333334,,
Canoe Sprint,1984,C2 500m canoe double men,Men,SILVER,GameTeam,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,38067567567.5676
Canoe Sprint,1984,C2 500m canoe double men,Men,BRONZE,GameTeam,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,172102910370.524
Canoe Sprint,1984,K4 500m kayak four women,Women,GOLD,GameTeam,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,38067567567.5676
Canoe Sprint,1984,K4 500m kayak four women,Women,SILVER,GameTeam,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Canoe Sprint,1984,K4 500m kayak four women,Women,BRONZE,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Canoe Sprint,1984,K1 1000m kayak single men,Men,GOLD,Athlete,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Canoe Sprint,1984,K1 1000m kayak single men,Men,SILVER,Athlete,Yugoslavia,Summer,2864.0,0.0,2864.0,CFB,12.733333333333334,,
Canoe Sprint,1984,K1 1000m kayak single men,Men,BRONZE,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Canoe Sprint,1984,C1 500m canoe single men,Men,GOLD,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Canoe Sprint,1984,C1 500m canoe single men,Men,SILVER,Athlete,Denmark,Summer,171.0,-7.0,178.0,CFB,9.89,DNK,59105236853.7937
Canoe Sprint,1984,C1 500m canoe single men,Men,BRONZE,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,38067567567.5676
Canoe Sprint,1984,C1 1000m canoe single men,Men,GOLD,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Canoe Sprint,1984,C1 1000m canoe single men,Men,SILVER,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Canoe Sprint,1984,C1 1000m canoe single men,Men,BRONZE,Athlete,Denmark,Summer,171.0,-7.0,178.0,CFB,9.89,DNK,59105236853.7937
Canoe Sprint,1984,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,38067567567.5676
Canoe Sprint,1984,C2 1000m canoe double men,Men,SILVER,GameTeam,Yugoslavia,Summer,2864.0,0.0,2864.0,CFB,12.733333333333334,,
Canoe Sprint,1984,C2 1000m canoe double men,Men,BRONZE,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Canoe Sprint,1984,K4 1000m kayak four men,Men,GOLD,GameTeam,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Canoe Sprint,1984,K4 1000m kayak four men,Men,SILVER,GameTeam,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Canoe Sprint,1984,K4 1000m kayak four men,Men,BRONZE,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Canoe Sprint,1984,K2 500m kayak double men,Men,GOLD,GameTeam,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Canoe Sprint,1984,K2 500m kayak double men,Men,SILVER,GameTeam,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Canoe Sprint,1984,K2 500m kayak double men,Men,BRONZE,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Canoe Sprint,1984,K2 1000m kayak double men,Men,GOLD,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Canoe Sprint,1984,K2 1000m kayak double men,Men,SILVER,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Canoe Sprint,1984,K2 1000m kayak double men,Men,BRONZE,GameTeam,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Canoe Sprint,1984,K1 500m kayak single women,Women,GOLD,Athlete,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Canoe Sprint,1984,K1 500m kayak single women,Women,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Canoe Sprint,1984,K1 500m kayak single women,Women,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Swimming,1984,200m individual medley men,Men,GOLD,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,200m individual medley men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m individual medley men,Men,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Swimming,1984,400m freestyle women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,400m freestyle women,Women,SILVER,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Swimming,1984,400m freestyle women,Women,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Swimming,1984,4x100m medley relay women,Women,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,4x100m medley relay women,Women,SILVER,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,4x100m medley relay women,Women,BRONZE,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,100m butterfly women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m butterfly women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m butterfly women,Women,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,200m breaststroke men,Men,GOLD,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,200m breaststroke men,Men,SILVER,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,200m breaststroke men,Men,BRONZE,Athlete,Switzerland,Summer,4634.0,193.0,4441.0,DFC,9.1,CHE,109455312167.511
Swimming,1984,100m freestyle men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m freestyle men,Men,SILVER,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,100m freestyle men,Men,BRONZE,Athlete,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Swimming,1984,200m freestyle men,Men,GOLD,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,200m freestyle men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m freestyle men,Men,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,100m breaststroke men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m breaststroke men,Men,SILVER,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,100m breaststroke men,Men,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,200m freestyle women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m freestyle women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m freestyle women,Women,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Swimming,1984,200m butterfly men,Men,GOLD,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,200m butterfly men,Men,SILVER,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,200m butterfly men,Men,BRONZE,Athlete,Venezuela,Summer,4978.0,-12.0,4990.0,AM,26.65,VEN,59867743467.9335
Swimming,1984,100m backstroke women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m backstroke women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m backstroke women,Women,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Swimming,1984,4x100m freestyle relay women,Women,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,4x100m freestyle relay women,Women,SILVER,GameTeam,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Swimming,1984,4x100m freestyle relay women,Women,BRONZE,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,4x200m freestyle relay men,Men,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,4x200m freestyle relay men,Men,SILVER,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,4x200m freestyle relay men,Men,BRONZE,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Swimming,1984,200m breaststroke women,Women,GOLD,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,200m breaststroke women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m breaststroke women,Women,BRONZE,Athlete,Belgium,Summer,694.0,-4.0,698.0,CFB,11.41,BEL,83349530159.1734
Swimming,1984,400m individual medley men,Men,GOLD,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,400m individual medley men,Men,SILVER,Athlete,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,425595310393.455
Swimming,1984,400m individual medley men,Men,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,100m freestyle women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m freestyle women,Women,BRONZE,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Swimming,1984,200m individual medley women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m individual medley women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m individual medley women,Women,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,800m freestyle women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,800m freestyle women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,800m freestyle women,Women,BRONZE,Athlete,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Swimming,1984,200m backstroke women,Women,GOLD,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Swimming,1984,200m backstroke women,Women,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m backstroke women,Women,BRONZE,Athlete,Romania,Summer,2544.0,0.0,2544.0,DFB,12.86,ROU,38067567567.5676
Swimming,1984,100m butterfly men,Men,GOLD,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,100m butterfly men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m butterfly men,Men,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,400m freestyle men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,400m freestyle men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,400m freestyle men,Men,BRONZE,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,4x100m medley relay men,Men,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,4x100m medley relay men,Men,SILVER,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,4x100m medley relay men,Men,BRONZE,GameTeam,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,1500m freestyle men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,1500m freestyle men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,1500m freestyle men,Men,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,100m backstroke men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m backstroke men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,100m backstroke men,Men,BRONZE,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,100m breaststroke women,Women,GOLD,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Swimming,1984,100m breaststroke women,Women,SILVER,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,100m breaststroke women,Women,BRONZE,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Swimming,1984,200m butterfly women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m butterfly women,Women,SILVER,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,200m butterfly women,Women,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,200m backstroke men,Men,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,200m backstroke men,Men,SILVER,Athlete,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Swimming,1984,200m backstroke men,Men,BRONZE,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Swimming,1984,400m individual medley women,Women,GOLD,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,400m individual medley women,Women,SILVER,Athlete,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,400m individual medley women,Women,BRONZE,Athlete,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Swimming,1984,4x100m freestyle relay men,Men,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Swimming,1984,4x100m freestyle relay men,Men,SILVER,GameTeam,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Swimming,1984,4x100m freestyle relay men,Men,BRONZE,GameTeam,Sweden,Summer,2097.0,-2.0,2099.0,DFB,7.25,SWE,109201362581.3
Sailing,1984,Tornado - Multihull mixed,Open,GOLD,GameTeam,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Sailing,1984,Tornado - Multihull mixed,Open,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Sailing,1984,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Australia,Summer,2228.0,-15.0,2243.0,BWH,20.37,AUS,193518998163.396
Sailing,1984,Windglider - Windsurfer men,Men,GOLD,Athlete,Netherlands,Summer,887.0,-7.0,894.0,CFB,11.59,NLD,143912664148.352
Sailing,1984,Windglider - Windsurfer men,Men,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Sailing,1984,Windglider - Windsurfer men,Men,BRONZE,Athlete,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Sailing,1984,flying dutchman mixed,Open,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Sailing,1984,flying dutchman mixed,Open,SILVER,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Sailing,1984,flying dutchman mixed,Open,BRONZE,GameTeam,United Kingdom,Summer,1345.0,-4.0,1349.0,CFB,10.75,GBR,461487097632.349
Sailing,1984,fleetmatch race keelboat open Soling mixed,Open,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Sailing,1984,fleetmatch race keelboat open Soling mixed,Open,SILVER,GameTeam,Brazil,Summer,2995.0,0.0,2995.0,AW,25.72,BRA,425595310393.455
Sailing,1984,fleetmatch race keelboat open Soling mixed,Open,BRONZE,GameTeam,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Sailing,1984,Finn - One Person Dinghy (Heavyweight) men,Open,GOLD,Athlete,New Zealand,Summer,3724.0,-2.0,3726.0,CFB,13.07,NZL,21665975318.8842
Sailing,1984,Finn - One Person Dinghy (Heavyweight) men,Open,SILVER,Athlete,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Sailing,1984,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,Canada,Summer,5959.0,0.0,5959.0,DFC,2.09,CAN,356718400123.543
Sailing,1984,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Sailing,1984,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Germany,Summer,2962.0,-4.0,2966.0,CFB,10.68,DEU,725111123634.115
Sailing,1984,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Italy,Summer,4810.0,-3.0,4813.0,CSA,14.47,ITA,437887689001.543
Sailing,1984,470 - Two Person Dinghy men,Open,GOLD,GameTeam,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,172102910370.524
Sailing,1984,470 - Two Person Dinghy men,Open,SILVER,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Sailing,1984,470 - Two Person Dinghy men,Open,BRONZE,GameTeam,France,Summer,4810.0,-10.0,4820.0,CFB,12.44,FRA,530683779929.445
Basketball,1984,basketball women,Women,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Basketball,1984,basketball women,Women,SILVER,GameTeam,South Korea,Summer,1947.0,0.0,1947.0,DWB,13.6,KOR,97510744119.1162
Basketball,1984,basketball women,Women,BRONZE,GameTeam,China,Summer,8849.0,-154.0,9.003,BSK,14.62,CHN,259946510957.143
Basketball,1984,basketball men,Men,GOLD,GameTeam,United States,Summer,6190.0,-85.5,6276.0,CFA,12.64,USA,4037613000000.0
Basketball,1984,basketball men,Men,SILVER,GameTeam,Spain,Summer,3715.0,0.0,3715.0,CSA,16.61,ESP,172102910370.524
